Ano_1998,Ano_1999,Ano_2000,Ano_2001,Ano_2002,Ano_2003,Ano_2004,Ano_2005,Ano_2006,Ano_2007,Ano_2008,Ano_2009,Ano_2010,Ano_2011,Ano_2012,Ano_2013,Ano_2014,Ano_2015,Ano_2016,Ano_2017,Ano_2018,Ano_2019
3.8,2.95,4.55,3.06,-3.76,6.67,11.7,7.42,13.8,13,-13.5,-55,13.6,-8.88,-8.36,103.9,45,0.892,51.2,182.5,10.8,68.7
3.77,6.8,3.94,4.17,4.96,5.11,6.18,6.99,5.26,6.62,8.52,11.1,11,13.2,11.5,32.7,13.7,10.3,6.6,10.2,-48.7,-4.89
6.14,3.72,0.923,0.251,-8.82,0.009,3.39,4.51,7.62,7.19,9.89,2.94,6.99,5.79,-26.8,6.01,-14.5,8.67,11,19.2,-18.6,13.1
3.86,4.51,4.34,2.2,1.23,0.687,0.732,-5.18,0.402,-17.2,0.872,3.27,4.6,3.56,5.88,5.64,5.25,16.4,32.5,28.4,38.3,50.4
6.12,7.23,4.31,3.89,-20,-53,0.594,-6.07,1.26,-12.9,4.62,-0.833,-1.98,-3.85,4.71,-10.4,53.4,42.9,110.9,216,160.9,109.7
2.29,2.28,1.39,3.27,4.26,4.91,3.77,4.53,4.23,10.6,2.51,17.4,16.4,16.5,0.236,14.5,26.9,36.3,53.9,99,139.9,132.6
1.01,0.068,0.941,-3.27,-1.46,0.155,1.2,1.61,1.04,1.64,-6.02,0.657,1.24,1.87,2.63,1.94,-5.55,-6.99,-12.2,-12.7,2.76,2.81
3.22,3.9,3.27,-7.61,-6.96,1.19,2.08,1.68,1.39,0.935,20.8,64.1,94.1,130.8,137.8,159.8,7.54,-35.7,-45.4,29.3,18.9,-13.4
280.7,288.9,158,122.9,225.7,292.2,388.1,347.5,225.8,340.6,282.4,431.5,487.7,436.1,437.1,314.2,334.7,293.6,352.3,392.2,257.7,198.5
4.38,6.9,8.05,11.2,18,23.4,27.2,31.2,21.9,24.6,28.9,33.3,40.5,53,77.1,98,119.4,138.6,147.6,179,176.4,135.5
14.8,12.1,7.76,4.44,6.47,5.45,-8.57,2.91,6.04,10.3,9.56,13.1,28.9,67.1,7.85,34.1,52.8,87.7,108.5,149.6,140.7,139
14.4,13.9,38.4,-69.6,2.01,-23.5,-34.4,1.07,0.738,1.69,2.17,3.46,1.08,1.82,1.1,0.537,2.58,0.741,35.7,44.5,41.4,3.15
2.05,3.03,3.61,3.52,2.01,1.16,-11.9,0.127,0.303,-30.7,0.412,-5.65,-3.56,0.459,0.638,1.47,-0.22,2.19,4.74,6.66,7.62,0.422
3.86,7.4,9.05,8.57,11.2,41.7,46.4,27.2,31.9,27.8,2.88,1.38,52.9,77.5,83,102.5,125.4,84.4,22.9,20.9,44.5,56.8
-3.99,1.82,-2.88,-18.3,0.35,-1,-1.13,0.532,0.85,3.88,4.21,6.1,10.3,15.5,19.6,23,23.8,25.9,23.7,43.2,63.8,90.7
3.41,4.01,1.1,0.276,2.67,3.6,4.95,2.82,3.92,4.91,6.12,10.2,13.2,13.4,11.3,9.23,7.75,9.11,10.7,9.3,8.38,6.46
-43.5,-69.8,67,-0.047,-2.05,0.6,0.55,0.199,0.228,0.814,-1.44,-0.58,0.952,1.81,0.736,2.1,1.73,1.78,3.18,2.94,3.22,3.56
42.4,39.6,35.4,28.6,61.2,95.6,152.5,177,206.7,268.9,205,296.2,387.8,376.9,402.4,321.4,287.3,254.7,278.5,311.6,250.3,238
11.8,18.7,23.3,23.8,41.7,16.4,12.8,-50.1,-142.4,13.8,16.7,7.87,13.4,0.347,4.09,5.69,14.8,7.98,11,7.85,1.28,16.9
13.6,26.5,40.3,52.3,30.7,24.2,28,27.8,47.4,96.1,71,61.1,78.3,62.2,98.3,193.6,209.9,403.7,783.2,177.4,-176.1,-43.6
15.4,14.9,20.2,22.3,52.2,50.4,64.7,78.4,106.9,143.3,169.1,242.9,304.5,342.4,343.2,390,368.6,286.2,237,267.8,281.2,301.7
-23,-1.96,12.4,2.18,4.7,3.15,2.9,-3.97,-1.67,2.58,0.787,-4.75,0.898,2.36,48.6,65.9,31.8,168.9,182.8,331.3,379.7,-18.1
9.96,14,3.68,13.4,-24.4,12.4,15.3,-75.8,34.4,51.7,79.7,123.7,120.3,149.3,55.7,56.4,90,85,27.9,40.4,82,98.1
7.7,7.23,-5.04,-7.5,-12.9,3.63,3.57,4.06,6.86,15.4,20.5,25.7,36.7,57.5,79.8,112.2,151.1,173.1,189.5,230,115.7,65.2
3.96,1.8,4.67,-8.12,-0.291,-3.97,0.273,0.952,0.312,4.59,3.62,-10.5,9,13.4,27.1,-20.4,-12.6,4.52,4.89,8.18,-5.07,4.36
86.9,121.8,128.1,103.8,110.7,101.3,195,142.7,137.5,200.9,227,349.8,591.1,612.1,705.1,745.7,672.6,576.2,676.1,690.6,484.6,330.7
34.8,49.8,76.1,62.3,36.5,47.4,105.3,106,46.8,134.6,-231.8,-14.5,25.6,11.2,28,3.98,34.2,32.9,1.58,109.8,158.5,43.8
6.76,7.84,11.4,-2.6,2.53,3.49,4.13,3.4,6.45,4.21,7.4,8.58,6.22,9.36,18,28,35.7,41.2,176.7,451.6,466.4,385.6
3.85,4.5,4.59,3.33,2.39,2.6,-1.69,-78,11.6,53.5,7.19,2.63,8.92,4.03,3.22,-28.4,1.5,2.82,-25.3,23.2,17.8,9.01
24.3,-284.3,132.3,-9.85,-179,604.9,1661.8,2134.1,1602,2505.9,1855.5,893.8,1070.9,236.3,-389.9,-82.3,110.2,-1230.6,-23.5,127.1,553.3,204
15,14.7,18.7,17.8,18,20.3,14.9,16.6,16.5,18.3,9.03,56.7,19.7,41.3,36.2,41.8,24.1,27.9,21.4,18.8,5.34,14.4
314.5,207.9,1006.2,1143.7,363.5,2082.8,3386.3,5939.7,8388.2,16088.2,9742.9,9054.8,23008.3,23578.2,10692.7,8694.2,2700.9,-7580.3,9321.8,8040.1,7453.6,5560
4.19,-12.2,1.24,-11.5,-12.7,-39.8,1.88,0.761,1.5,-4.8,12.6,11.1,14.3,3.34,1.66,-2.32,-0.11,-6.4,-1.35,3.36,1.46,3.37
3.43,3.86,6.67,1.25,-6.87,1.01,-7.8,-5.98,0.775,3.92,11.6,-1.92,7.02,8.86,4.77,0.895,15.1,34.6,15.1,13.2,42.7,23.8
5.1,4.53,7.4,8.18,10.7,10,8.66,7.24,4.42,15.5,-1.83,2.02,18.7,46.3,-20.1,-19.8,-31.2,-3.7,-0.024,17.3,-1.75,-6.91
39.2,34.9,41,18,13.4,0.125,14.3,30.6,30.1,-34.8,-3.97,-268.8,-80.4,68.1,254.1,410.7,544,53.8,24.3,144.3,4.65,-188.3
2.93,3.03,4.29,2.25,0.129,0.842,-3.48,0.938,-5.23,-17.4,-4.78,0.545,0.077,0.923,2.05,16.3,18.9,32.6,39.3,54.1,56.4,36.8
-21.4,-35,-14.8,0.453,-11.1,-2.57,3.42,8.75,16,39.6,81.4,75.7,75.2,-187.3,-120.1,-51.3,-22.4,-11.6,16.6,57.3,42,36.5
6.51,0.447,3.34,7.37,7.05,8.14,9.23,12.2,44.7,60.6,81.4,75.1,99.4,133.6,147.1,160.7,151.9,163,175.7,194.2,236.5,214.5
2.95,4.44,7.28,13.8,22.9,36.5,62.1,112.5,167.6,342.5,305.5,212.3,255.9,434.6,579.4,703.9,672,434.1,815.3,2490.5,2689.1,1677.4
14.9,15.5,18.6,23.1,27.1,26.9,27.9,28.9,39.4,64.8,49.8,50.8,70.8,82.5,78,103.6,130.9,133.7,140.4,147.1,105.2,65
1.22,1.9,3.1,2.07,4.13,3.31,-38.8,-84.9,-11.4,24.1,37,14.2,16.5,19.4,27.6,41.9,61.8,87.9,91.3,96.2,105.1,90.8
67.2,33.7,61.6,81.7,75.1,131.9,177.7,203,284.8,403.9,288.7,420.9,437.7,411.2,427.8,459.3,462,330.1,393.2,374.5,386.8,448.9
3.75,9.73,9.8,6.93,7.71,-11.7,-25.8,-23.2,-5.69,10.6,13.1,33.8,40.1,31.8,12.7,6.66,7.52,3.4,-0.502,2.79,4.65,9.82
5.08,8.24,9.65,8.38,6.65,8.15,5.15,5.48,7.2,4.53,-0.975,-17,-12.8,-7.44,-24.7,-21.7,-32,-42.8,-12.5,4.12,-0.029,-4.51
9.89,13.5,17.4,21.7,27.6,33.7,32.2,29.7,19.9,44.5,51.1,74.8,224.6,214.9,163.7,206.5,276.4,246.3,260.5,430.6,378.8,330.8
0.704,1.69,2.99,3.86,3.74,3.05,2.96,0.618,0.687,-3.14,0.326,-8.67,1.04,0.734,-0.313,-3.65,-10.3,-8.99,-1.1,-0.559,1.14,-7.25
103.1,-22.5,55.3,9.88,78.1,43.6,44.9,61.9,191.1,334.1,327,220.3,459.3,544.8,402.3,434.1,367.4,129.9,81.9,128.5,64.1,277.4
5.67,-8.55,-12.8,0.327,-1.03,-9.02,-24.4,-17.7,-0.468,14.9,19.3,17.4,11.2,14.4,23,16.5,13.3,-23.4,36.4,51.8,9.12,260.7
2.21,2.02,0.775,3.09,2.83,-9.6,-12.7,0.993,4.83,-1.84,1.69,0.217,-5.66,3.35,5.65,-10.9,4.95,-11.1,-4.41,7.27,3.27,-6.44
7.42,11.4,4.81,2.69,2.21,2.78,2.45,2.97,2.16,2.09,3.02,3.78,36.2,71.6,271.5,145.1,67.3,157.9,127.8,175.9,92,117.9
-2.41,-3.83,2.94,-4.15,1.34,-4.47,85.5,5.68,7.65,15,26.6,19.4,35.4,29.9,11.8,17.5,7.93,1.6,-5.33,-1.54,4.76,12.7
15.5,20.2,23.3,10.7,9.31,10.5,11.1,20.9,18.1,41.5,72,91.9,129.4,166.6,125,141.2,369.4,298.7,514,483.7,707.1,666.6
2.91,3.95,2.95,4.71,-18.7,0.859,-31,-5.88,5.77,4.59,3.83,6.5,1.49,2.48,1.31,0.441,0.615,13.3,23.5,28.8,28.6,-4.35
14.2,9.73,9.47,-5.13,7.23,5.84,-1.59,13.4,17.5,42.9,54.9,60.4,77.1,96.3,116.5,144.4,146.1,164.6,190.3,250.4,218.2,222.4
3.39,3.74,3.87,0.453,0.112,0.348,-8.07,4.15,1.81,-3.54,0.066,-2.99,0.205,0.331,2.56,2.81,2.75,1.7,-0.719,2,2.71,3.82
21.1,25.8,20.2,18.9,13.5,5.84,6.73,14.2,10.7,10.9,10.1,12.8,17.2,7,50.8,49.4,59.2,57.9,47.7,50.4,40.6,37.3
12.8,8,3.13,-5.95,-12.1,0.429,0.764,0.804,1.44,1.61,-23.3,-27.9,-6.82,-22.7,-44.5,-27.4,-0.03,0.731,0.06,0.646,0.521,0.446
4.82,5.43,12.8,23.9,2.91,2.53,4.3,4.12,4.48,8.53,7.83,17.7,18.8,18.5,16.9,-11.5,3.87,10.3,6.89,41,34.8,15.7
1.49,1.5,11.9,22.3,29.8,8.35,10.7,29.3,29.4,26.1,15.8,45.9,29.5,15.2,39.3,29.3,27.6,19.1,17.4,-4.66,2.61,-3.16
98.3,95,121.7,112.7,105,131.4,153.6,148.7,228.5,298.9,351.9,672.3,921.8,1354.9,2204.5,1860.1,1298.1,1272.4,1346.8,2055.1,2708.4,3463.1
13.6,3.15,-4.67,0.716,-5.98,0.857,3.75,4,3.79,6.04,2.66,4.05,25.9,27.6,26.4,16.6,17.1,49.4,67.9,97.4,112.8,121.8
7.07,11.3,11.6,12.3,15.3,19.9,13.1,-15.8,1.01,5.44,264.4,293,502.3,619.2,394.2,285.2,72.8,-19.7,17.2,177.8,327.9,581.8
13.2,20.5,14.7,19.8,25.5,29.5,48.1,35.8,73.2,125.4,265.3,243.5,436.3,568.6,574.2,738.4,765.9,759.9,747.5,1013.1,1526,1541.8
6.32,7.37,7.46,7.45,7.12,5.86,11.8,15.5,21.7,33.2,38.3,54.7,61,72.5,85.2,101.5,101.5,78.7,79.6,87.4,101.3,99.9
2.11,9.25,1.72,4.16,4.62,13.5,22.2,33.3,41.2,63.4,72.6,132.6,112.3,160,119,217.2,181.3,225.3,307.7,485.6,553.5,350.3
9.32,6.64,7.57,8.51,18.2,21.6,16.9,32,46.9,74,39.6,49.7,82,97.7,69.5,64.5,73.5,158.8,-228.5,138.4,25.5,16.7
12.3,12,-36,-34.7,1.63,5.09,3.5,8.35,-70.1,-58.5,-149.3,15.2,6.44,-2.82,-7.47,-60.9,-12.7,1.45,-0.716,-1.46,0.482,0.085
12.6,23.9,5.94,5.38,11.7,13.5,17.9,21.4,29.1,27.2,19.8,16.8,24.1,31.8,32,40.2,29.4,63.1,61.8,37.8,18.6,27.7
-3.79,1.04,2.37,2.12,0.978,0.084,-0.189,-1.46,0.047,0.431,-1.79,0.115,1.36,0.877,0.834,-0.967,0.6,-1.56,-14.9,12.2,9.15,6.14
27.2,5.04,-21.3,-9.45,82.9,97.6,1.89,-82.3,3.74,-108.5,-110.1,42.5,29.3,34.3,25.6,32.2,74.7,98.6,172.7,140.8,238.6,269.2
2.78,1.76,1.07,-1.76,1.82,1.39,4.3,4.77,8.81,12.3,13.6,24.2,18.6,29.4,28.2,49.5,29.4,8.42,13.3,39.1,-0.381,-305.4
3.14,0.24,0.554,3.16,3.23,3.88,3.89,3.8,1.57,2.26,2.86,10.1,2.07,7.74,3.84,3.77,-2.4,-6.43,-3.68,-1.76,-3.94,-7.29
3.52,3.81,4.49,5.58,7.52,9.28,8.06,9.64,11.1,17.4,13.7,16.4,31.3,29.3,26.5,30.3,70.7,48.2,41.9,42.6,458.4,-40.1
1.44,-12.3,1.93,3.85,1.89,5.36,9.27,-8.41,-17.4,3.67,-1.8,-19.3,-1.43,10.9,10.4,15,5.6,7.17,6.9,11.5,13.6,6.9
3.39,2.21,2.36,0.402,1,0.356,3.99,4.57,1.61,2.18,1.03,0.046,3.18,4.98,5.72,0.862,-3.51,-4.47,-1,-3.21,21.4,-3.07
3.01,4.55,10.4,10.7,10.9,16.5,16.7,14.1,17.1,19.4,2.17,2.59,3.59,2,-10.1,-8.77,-16.1,-12,-9.67,-3.71,0.827,-22.4
13.2,18.3,21.6,24.1,17.2,9.65,25.2,53.1,55.1,124.2,114.3,142.9,158.9,168.2,134.9,118.1,90.4,98.1,140.9,153.4,183.8,173.9
6.82,3.82,-6.78,-11.1,-10,0.947,1.32,0.818,2.04,5.41,2.67,2.5,3.99,4.05,-2.84,-4.08,-2.1,-13.9,-1.03,-0.648,-10,-10.1
3.44,4.57,12,9.85,5.96,-185.3,-34.4,1.12,13.6,20.1,21.9,10.2,22.4,27.6,68.6,74.1,72.5,83.8,108.1,122.7,116.9,45.4
4.04,5.73,2.01,2.26,1.16,0.608,0.144,0.161,-0.257,-7.27,-11.1,-2.09,-3.41,-5.49,-5.08,-7.81,-8.5,-9.91,8.01,10.9,-8.93,-0.744
17.1,17.8,13.6,12.3,15.5,12.9,15.6,20,35.7,68,43.8,12.2,63.7,92.4,15.4,53.9,13.7,-241.2,-1.01,10.3,-267.5,15.8
1.06,2.07,21.8,28.9,22.5,46.7,64.7,35.4,22.4,60,27.7,-3.86,93.5,88.8,-6.71,13.7,-334.5,-386.5,-45.5,193.6,121.8,16.3
-2.53,-5.21,-11,0.467,0.815,4.67,-2.17,-10,0.662,-0.103,0.166,4.8,17.6,26.9,10.6,-2.6,-59.7,-94.6,12.3,9.81,15.6,5.6
3.08,4.42,4.03,2.01,-1.43,-5.22,-4.8,1.16,1.95,13.7,27.5,22.5,121.2,61.7,10.1,24.2,-2.39,3.9,-0.101,-1.22,18.6,4.15
1.56,0.661,3.04,4.38,6.98,5.03,7.69,8.1,16.1,20.5,18.9,31.2,44.4,43.9,15.7,5.84,-30.6,-8.35,-2.81,14.5,17.6,18.8
0.798,1.81,3.3,3.59,3.73,1.95,0.071,-5.42,-0.107,-2.75,-3.2,3.5,0.452,0.666,-2.18,-0.554,-2.12,-1.86,-1.14,0.534,-0.915,-1.34
15.4,9.04,12.6,0.629,4.52,11.4,14.3,9.54,3.87,7.15,-19.6,11.9,8.34,-110.6,-10.5,-6.93,-17,-1.1,-20.3,-22.9,-29,-7.99
4.55,5.72,5.35,6.24,6.2,7.58,7.75,7.58,5.82,11.3,14.1,22.3,30.1,84.6,42.9,49.6,61.7,63.9,53.5,46.7,12.2,-42.9
1.45,1.76,2.22,1.96,1.67,1.49,-1.9,-11.4,-0.349,-5.49,0.836,-2.52,-0.628,-2.63,-6.14,-5.27,2.89,9.35,12.8,20.6,23.3,24.2
6.53,6.93,9.21,16.5,17.6,19,6,4.84,15.2,38.4,56.5,67.3,130.1,280,71.6,73.8,1.14,-88.9,9.45,118.1,244.7,339.3
13.6,10.5,11.8,8.1,6.57,9.26,13.5,24.7,36.3,49.9,12.2,4.19,25.8,18.6,-6.83,-31,6.79,45.1,93.4,116,80.7,16.1
10.7,11.1,11.3,10.7,11.5,11.9,11.4,11.1,13.9,17.9,23.5,25.1,33.8,44.8,45.6,79.3,60.8,62,60.6,75,83.1,90.2
2.05,3.16,5.05,10.8,5.65,4.44,2.8,2.11,1.87,1.02,-7.89,-18.7,1.07,-3.65,-1.59,-17.1,-9.91,-4.46,-0.458,-2.03,-4.75,-9.62
6.81,8.04,4.22,5.97,9.35,3.23,3.61,1.11,1.39,9.31,10.7,8.82,20.1,25.8,142.5,152.7,59.5,-1.09,-58.2,-74.4,15.6,5.09
13.7,14.9,14.6,4.05,12.1,27.1,18.9,2.13,14.1,46.6,-55.1,23.6,27.7,0.396,-26.5,6.49,15.9,26.7,20.1,11.2,19.6,23.5
33,37.3,50.7,66.7,76.4,101.9,117.1,96.6,98.4,128.1,116.8,216.5,243.5,316.8,222.1,225.8,-68.3,21.2,20.5,317.4,519.9,376
8.84,5.22,5.26,-2.06,1.01,-16.6,2.86,2.58,2.85,1.9,-7.06,-5.57,5.35,1.49,78,93.3,111.4,147.1,103.9,130.9,150.5,115.8
2.92,2.2,3.68,3.78,3.9,3.39,3.98,5.14,18.3,60.8,140.6,29.4,56.6,21.9,-216.1,14.4,62.7,-10.5,74.8,616.1,954.3,561.2
18.5,27.7,29.4,25.2,21.3,32.3,23.4,21.1,27.6,29.2,21.7,40.6,41.1,57.4,106.6,190.1,224.7,136.5,149.2,119.4,39.8,70.6
2.4,2.17,3.61,3.87,4.24,4.31,3.1,-0.175,0.125,2.44,-0.668,0.062,-1.88,7.53,7.74,5.69,10.3,15.8,23.5,-23.7,-57.3,-8.91
8.5,8.55,7.79,6.9,3.46,-18,-8.58,-13.6,2.94,1.38,-0.226,-13.3,-0.133,-11.4,-3.13,-7.48,-25.8,2.26,17.7,10.5,3.72,5.13
11.6,13.2,20.8,22.1,22.3,30,39.1,54.9,72.4,129.8,173.4,219.2,289.3,399.4,359,225,204.3,206.4,192.6,210.9,189.9,210.2
3.8,3.68,3.44,-9.75,-19.6,1.76,-2.1,-27.6,4.75,-4.93,-13.7,-2.27,-14.3,-0.79,-6.19,0.162,2.09,0.363,0.429,0.505,0.117,-0.773
141.8,140.2,125.1,161.1,211.3,237.8,510.9,486,409.8,669.5,1266.8,791.7,1850.6,1961.1,759.8,378.2,481.5,248.5,546.7,1672,2251.5,1910.5
1.72,1.82,1.61,1.96,-9.73,0.873,1.17,0.687,-8.43,-12,0.728,-9.34,-1.77,-7.42,-1.44,-0.95,-2,-3.21,0.181,-17.2,-5.97,-12.6
4.77,5.32,6.09,0.322,-6.86,-11,1.48,-2.89,2.08,7.32,17,18.6,2.08,2.12,1.17,20.4,4.51,10.4,149.3,35.5,21.5,-28.9
2.73,2.77,4.6,5.07,6.25,6.91,6.51,6.69,11.9,17.6,23,39.2,45.1,53.6,51.9,45.2,46.4,26.7,14.9,30.3,31.4,24.1
8.58,6.99,7.97,8.52,10.8,11.9,14.8,21,26.5,36.5,54,34.7,41.8,101,109.3,112.5,110.6,106.8,98.2,109.8,202.3,192.3
4.71,5.73,6.93,3.97,9.46,15.1,16.4,15.4,10,2.16,-6.21,-2.51,-0.534,4.59,3.7,109.2,69.9,62.1,53.1,99.4,146.5,171.4
5.48,7.46,6.48,3.75,0.785,2.65,-13.5,-1.47,-21.5,-14.8,-33.5,7.47,113.8,152.4,139.4,140,135.7,101.5,197.9,272,17.4,-355.9
3.18,5.24,5.66,9.57,12.5,10.9,9.53,14.8,24.4,46.2,66.7,85.2,45.1,88.2,65,95.6,89.7,43.2,36,108.7,139.5,167.7
3.84,5.27,5.76,5.69,5.29,5.22,4.47,5.57,9.27,23.8,14.7,26.5,35,30.8,22.9,152.4,152.9,151.3,256.9,293.5,366.1,350.2
3.38,3.29,4.58,5.61,2.62,4.08,6.21,7.89,7.63,8.36,11.2,12.2,21.3,37.3,41.4,44.7,40.5,72.9,72.6,140.3,107.9,-9.23
7.61,5.47,6.34,4.17,3.64,4.4,5.95,3.91,4.34,6.25,17.8,10.7,8.24,9.34,14.1,15.1,8.06,10.7,8.38,3.93,10.6,12.5
0.62,10.8,13.9,21.4,21.8,23.4,26.8,20.7,54.5,95.5,0.353,24.6,-3.84,17.1,-32.4,-87,-163.7,-141,36.4,132.2,-222.1,98.4
5.08,5.46,7.19,9.87,14.3,16,25.7,34.4,43,65,77.5,101.3,158.2,217.8,288,435.9,469.9,487.7,478.2,535.2,734.7,615.7
1.95,2.66,1.43,1.34,0.871,0.23,0.382,0.965,4.6,2.87,0.378,6.99,13,28.2,3.12,1.97,-2.17,16.2,2.68,5.55,1.4,0.882
-3.03,0.902,-1.8,-3.11,1.19,2.84,11,2.75,-7.09,-18.7,7.7,26.5,30.3,29.4,-23,7.56,4.31,-118,-9.87,-4.52,32.4,42.9
15,17,19.6,10.1,6.73,14.7,31,79.6,267.7,141.1,-450.2,72.8,115.1,180,16.2,-246.6,30,-19,43.7,83.8,152.2,170.5
3.78,4.21,3.69,3.34,4.77,1.8,1.03,0.271,-4.8,7.27,2.52,-15.5,0.675,-14.5,-16.6,2.26,-12.2,-9.73,-6.85,-5.72,-1.92,-1.76
7.74,8.66,7.36,6.32,5.45,0.269,1.77,2.02,3.97,5.59,11.1,14.3,12.7,20.5,-1.84,0.122,-0.647,3.73,2.57,2.2,17.4,13.3
13.3,12.1,10,2.02,0.179,5.46,47.1,45.2,38.5,93.5,-0.917,32,57.6,132.2,10.5,-259,46.1,-224.1,74.3,219.3,183,195.7
37.4,36.8,24.4,22.1,22.6,29.5,69.2,98,98.2,123.3,132.9,4.3,48,37.3,100.8,96.7,-443.1,5.67,-427.4,31,62.6,17.5
-2.77,0.408,2.78,7.98,3.48,1.14,2.15,6.93,19.3,40.4,22.3,19,42,15,-219.3,1.9,-195.9,-256,-122.8,1.23,3.74,1.22
4.44,6.93,5.01,2.59,2.24,1.57,-4.48,-12.8,2.21,1.32,-17.1,-22,4.93,64.8,278.3,125.2,166.4,154.2,156.3,222.5,146.8,70.2
3.65,0.24,-12.8,2.12,2.25,2.35,0.534,-7.45,1.87,0.076,1.09,-2.83,11.3,19.5,21.4,12.2,14,25,13.4,8.82,4.79,3.41
2.35,4.51,4.96,4.1,-19,1.38,2.68,4.28,4.31,4.25,7.54,10.8,16.2,25.7,32,36.6,31.7,7.93,12,9.19,7.7,35.1
-1.44,-5.57,-8,2.69,3.36,2.33,0.345,-4.81,0.519,62,47.9,48.4,35,41.6,45.9,86.9,103.1,141.1,64.8,281.3,88.5,89.6
5.06,3.01,2.18,0.509,0.83,0.86,1.61,2.17,2.55,3.16,5.25,5.02,7.49,15.3,5.9,2.99,16.4,22.2,19.3,18.9,19.5,23
66.1,85.3,106.3,149.3,168.4,192.5,233.8,276.4,340.8,527.9,475.1,420.2,450.7,438.9,378.9,474.4,539.1,728.1,671.9,686.4,665.8,622.2
2.05,2.78,3.72,2.25,4.28,3.57,2.83,3.52,1.93,11,1.27,8.01,12.4,11.8,15,15.5,-6.12,6.3,24.3,43.7,47,25.9
10,11.7,11.9,9.99,11.3,9.69,9.06,5.17,6.38,16.1,18,13.9,19.5,27.9,28.9,29.1,38.5,21.7,22.8,34,31.8,37.2
6.55,6.98,7.69,7.02,8.6,27.9,35.7,21.1,13.7,27.2,35.3,52.4,65.7,90,45.6,93,103.5,9.31,29.8,34.6,-25.3,218.5
-0.583,6.02,16.4,14.8,15,12,11.4,11.2,3.4,-29.3,6.25,-7.43,-27.4,8.09,8.31,27.8,32.1,47.7,42.1,32,24.5,14.9
5.07,4.87,7.72,9.21,7.53,7.5,9.58,13.1,11.7,15.6,37.4,23.9,20.9,18.9,3.7,3.71,18.7,22.1,45.4,48.4,27.7,10.3
-4.87,-8.48,-8.81,1.14,0.826,1.89,2.08,3.21,4.14,6.61,8.09,13.3,17,82.9,30.4,38.1,28.1,31.4,36.4,40.4,44.2,58.5
6.81,3.48,5.21,6.61,6.15,6.22,2.79,0.508,-9.59,-2.85,3.74,11.7,25.2,58.4,35.1,46.1,63.6,36.9,50.8,75.6,117.2,121.3
15.1,15.9,18.7,12.2,14,17.2,20.6,28.4,14.9,23.1,26.3,14.8,124.6,393.8,124.1,45.7,30.1,23.8,30.4,221.1,380.4,117.6
7,7.37,2.77,3.04,2.01,-0.836,2.12,12.2,11.7,12.4,165.5,211.8,205,188.7,161.3,90.6,42.8,29,87.8,45.1,71.6,42.8
7.19,10.3,15.4,19.5,25.3,22.3,23.1,39.6,31.7,35.9,27.4,37.7,55.4,89.5,111.3,159.6,156.8,154.4,148.5,146.9,173.3,145.7
3.57,5.18,5.06,3.48,2.41,2.91,4.12,4.34,5.48,1.57,-8.45,4.57,7.61,0.316,-14.1,3.75,1.93,5.81,2.4,7.14,-1.23,-1.57
12.3,19.2,25.4,13.1,13.4,11.8,19.9,12.5,7.99,20.3,15.4,21.3,31.1,-0.645,4.85,3.61,-28.7,-24.2,61.5,12.7,5.99,28.2
1.63,4.54,4.57,3.9,4.7,6.21,20.9,43,65.8,96.9,323.7,48.7,13.9,-12.5,20.7,102.2,18.2,-29.8,8.79,82.7,204,74.8
3.49,4.85,6.73,9.38,7.12,9.93,10.6,16.6,21.3,21.7,21.5,21.6,29.8,38.5,34.9,39.4,50.1,77.4,84.3,64.8,61.3,91.3
4.42,4.23,4.45,2.64,2.52,2.85,0.937,1.37,1.57,1.69,2.42,4.09,4.28,6.12,8.48,11.9,8.64,4.25,8.43,10.2,12.2,13.1
24.6,21.7,14.2,10.8,14.5,15.5,29.1,36.9,29,50.2,24.8,25.4,27.6,201.8,122.3,74.1,44.1,-73.8,40.9,154.4,80.6,-64.7
9.83,11.8,12.7,14.8,20.7,22.3,23.7,33.5,40.5,87.9,94.8,93.5,157,211.2,262.9,430.8,470.1,639.3,626.2,489.8,336.7,243.5
4.01,4.1,5.03,3,5.19,4.46,2.78,0.835,-9.18,-12.3,2.45,6.08,19.4,13.1,6.86,12.9,18.1,1.03,31,31.6,63.5,101.2
6.83,4.3,10.9,4.66,3.81,4.48,3.68,8.05,13.2,23.2,37.3,43.7,50.6,57.1,47.5,39.9,46.5,9.74,-31,34.4,16.5,19.8
2.62,3.51,3.94,1.97,0.987,1.27,-14.7,-58.5,-10.3,-2.67,-13.9,8.13,6.02,2.2,-15.2,-20.4,-40.5,-2.46,-3.96,20.5,23.4,-95.1
-28.6,-19.8,1.81,-12.6,0.914,-27.9,-19.4,-17.2,-0.008,-1.46,10.3,5.59,8.45,0.979,2.14,7.92,10.4,5.38,2.09,1.58,11.5,3.59
-20.7,-41.6,-30.4,0.406,0.945,2.04,5.21,3.09,1.87,2.05,3.5,7.77,4.84,4.39,1.92,4.94,-0.509,6.55,17.7,2.16,2.11,-9.56
10.5,11.6,9.86,10.5,10,0.543,1.16,1.56,1.7,2.61,-4.43,-58.5,-3.56,-54.7,-56.9,-82.3,-80.3,7.12,24.4,32.4,26.5,31
6,4.39,3.45,1.91,-10.3,-17.4,1.92,-3.04,1.78,-7.34,-3.25,-4,1.81,3.38,8.54,12.4,10.1,22.5,3.65,-49,8.55,2.22
