,Marca,Modelo,Linha,Sim,Tizen,Amazon Prime Video,Globoplay,Netflix,Youtube,Acesso à Internet,Assistente Pessoal,Controle com Comando de Voz,Grava Programação,HDR,Conversor Digital Integrado e Interativo (DTVi),LED,Tamanho da Tela,4K,Frequência Nativa,Bluetooth,Tecnologia DLNA,Wi-Fi integrado,Espelhamento de Tela,HDMI,LAN (Rede),USB,3 HDMI,Altura com base,Altura sem base,Largura,Profundidade com base,Profundidade sem base,price (avg),price (med),WebOS,Conversor Digital Integrado,Facebook,OLED,Design da Tela,4 HDMI,Android,Controle por Smartphone,Controle com Função Mouse,Função Estádio,Nano Cristal,IPS (In Plane Switching),2 HDMI,Picture in Picture(PiP),QLED,Frequência Máxima,ConnectShare,Slim,Saphi,Disney Plus,Tela Plana,Neo QLED,Roku,Sistema Operacional,One Connect,PC,VA (Vertically Aligned),Suporte para Controle por Movimento,HDMI 2.1,HDMI 2.0,Ultra Slim,Linux,Cartão de Memória,Vidaa,Fone de Ouvido P2,NFC,Full HD,HD,Suporte para Wi-Fi,8K,LCD,Super Slim,Spotify,Potência (RMS),Smart TV
68,AOC,50U6305,False,True,False,True,True,True,True,True,False,False,False,True,False,True,50.0,True,60.0,True,False,True,False,True,False,True,True,70.3,62.5,111.3,26.8,8.7,2928.4983333333334,2728.84,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,Samsung,UN85AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,85.0,True,60.0,True,True,True,True,True,True,True,True,113.15,108.61,190.09,39.47,2.69,12185.844166666666,11424.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,Philco,PTV50G70SBLSG,False,True,False,False,True,True,True,True,False,False,True,False,False,True,50.0,True,60.0,False,False,True,True,True,True,True,False,70.4,64.4,115.0,21.5,9.3,2860.0975,2599.99,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,LG,OLED65C1PSA,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,False,65.0,True,120.0,True,False,True,True,True,False,True,False,86.2,83.0,144.9,25.1,4.69,10648.4325,8478.99,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,TCL,65C715,False,True,False,True,True,True,True,True,True,False,False,True,False,False,65.0,True,60.0,True,False,True,False,True,False,True,True,100.0,False,164.5,19.0,False,4864.105833333333,4804.52,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,LG,55NANO80SPA,ThinQ AI,True,False,True,True,True,True,True,True,True,False,True,False,False,55.0,True,60.0,False,False,True,True,True,False,True,False,78.1,71.6,123.3,25.7,4.42,3739.67,3609.52,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,Samsung,65Q80A,False,True,True,True,True,True,False,True,True,False,False,True,False,False,65.0,True,120.0,True,False,True,False,True,True,True,False,90.5,82.9,144.6,28.9,5.4,7343.755,7124.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,LG,75NANO75SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,75.0,True,60.0,True,False,True,True,True,False,True,True,102.7,96.4,167.8,36.2,5.99,7299.615,6649.05,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,HQ,HQSTV43NY,False,True,False,False,False,True,True,False,False,False,False,False,False,True,43.0,True,60.0,False,False,True,False,True,True,True,False,57.5,False,97.7,21.5,False,1861.23,2079.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,Samsung,LH65BETHVGGXZD,False,True,True,True,True,True,True,True,False,False,False,True,False,True,65.0,True,False,True,False,True,False,False,True,True,False,90.5,83.0,160.6,28.3,5.9,4532.375,4172.485,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,Samsung,QN65QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,89.11,82.93,144.63,29.0,26.9,9838.260833333334,9058.99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,TCL,75P715,False,True,False,True,True,True,True,True,True,False,True,True,False,True,75.0,True,60.0,True,False,True,True,True,True,True,True,False,False,185.0,False,False,6349.1675,5984.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,LG,OLED65G1PSA,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,False,65.0,True,120.0,True,False,False,False,True,False,True,False,97.0,83.0,144.6,17.3,1.99,13426.24,12999.0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,LG,65NANO81SNA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,65.0,True,60.0,True,False,True,True,True,True,True,False,91.0,84.0,145.1,32.4,6.4,5866.937,5249.45,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,Philips,50PUG6654/78,Série 6600,True,False,True,True,True,True,True,False,False,True,True,True,True,50.0,True,False,True,False,True,True,True,True,True,True,70.9,65.0,111.3,26.2,8.7,2924.7658333333334,2744.9049999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,Samsung,QN55QN90AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,76.8,70.6,122.7,23.5,2.6,9134.051666666666,9909.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,LG,65NANO80SPA,ThinQ AI,True,False,True,True,True,True,True,True,True,False,True,False,False,65.0,True,60.0,False,False,True,True,True,False,True,False,90.6,83.9,145.2,29.5,4.43,5403.278333333334,5224.05,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,LG,75NANO80SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,75.0,True,60.0,True,False,True,True,True,False,True,False,102.9,96.4,167.5,35.9,4.45,9044.0775,8627.02,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,LG,70UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,True,70.0,True,60.0,True,False,True,True,True,False,True,True,97.1,90.7,156.2,36.2,5.99,5398.8516666666665,5016.525,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,LG,65UN7310PSC,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,65.0,True,60.0,True,False,True,True,True,False,True,True,91.4,85.0,146.3,26.9,8.7,5531.184166666667,5828.94,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,LG,60UN7310PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,False,False,True,60.0,True,False,True,False,True,False,True,False,True,True,85.7,79.6,136.8,25.5,8.9,4399.0,4399.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,LG,70UN7310PSC,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,70.0,True,60.0,True,False,True,True,True,False,True,True,98.4,91.3,157.8,29.7,9.1,6749.090833333333,7199.9,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,Philco,PTV50G71AGBLS,False,True,False,True,True,True,True,True,False,False,False,True,False,True,50.0,True,60.0,True,False,True,True,True,True,True,False,False,False,111.0,False,False,3605.8166666666666,3394.26,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,Philips,55PUG6794/78,False,True,False,False,False,True,True,True,False,False,True,True,False,True,55.0,True,60.0,False,False,True,False,True,False,True,True,74.2,72.36,123.66,23.54,7.99,3690.7072727272725,3799.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,LG,82UN8000PSB,ThinQ AI,True,False,True,True,True,True,True,True,True,True,True,False,True,82.0,True,120.0,True,False,True,True,True,False,True,False,112.8,106.8,185.0,33.3,8.9,11773.548333333334,10798.9,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,240.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,Philco,PTV58F80SNS,False,True,False,False,True,True,True,False,False,False,False,False,False,True,58.0,True,60.0,False,False,True,False,True,False,True,False,80.67,False,129.0,23.9,False,3494.616666666667,3699.9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,Samsung,QN85Q70AAGXZD,False,True,True,True,True,True,True,True,True,True,False,True,False,False,85.0,True,120.0,True,False,True,True,False,False,False,False,115.3,108.6,190.1,36.8,2.6,17655.816666666666,17599.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,240.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,Samsung,QN65QN90AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,89.14,82.93,144.63,28.54,2.69,12762.36,12226.525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,Samsung,UN65TU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,True,True,65.0,True,60.0,True,True,True,True,True,True,True,True,90.6,83.0,144.9,28.2,5.9,6792.8725,7504.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,Philco,PTV65F82SSG,False,True,False,False,True,True,True,True,False,False,False,True,False,False,65.0,True,60.0,True,False,True,True,True,True,True,True,False,83.0,145.0,False,8.3,4781.38,3894.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,Philips,58PUG7625/78,False,True,False,True,False,True,True,True,False,False,False,True,False,True,58.0,True,60.0,True,False,True,True,True,True,False,False,82.1,75.1,146.0,27.5,8.55,3529.9783333333335,3529.93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,Samsung,QN50QN90AAG,False,True,True,False,False,False,False,True,True,True,True,True,True,False,50.0,True,120.0,True,True,True,True,True,True,True,False,70.89,64.49,111.4,22.26,2.69,5557.9608333333335,5699.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,Samsung,QN50Q60TAGXZD,False,True,True,True,False,True,True,True,True,True,True,True,True,False,50.0,True,60.0,True,True,True,True,True,True,True,True,72.0,64.2,111.6,24.3,5.7,3440.99,3514.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,Panasonic,TC-50HX550B,False,True,False,True,True,True,True,True,False,True,False,True,False,True,50.0,True,60.0,True,False,True,False,True,True,True,True,70.4,64.9,112.1,24.7,9.0,3439.735,3520.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,Toshiba,Tb001,False,True,False,True,False,True,True,True,False,False,False,False,False,True,55.0,True,60.0,True,False,True,False,True,False,True,True,False,False,123.0,False,False,4108.3225,4136.975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,Samsung,QN75QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,75.0,True,120.0,True,True,True,True,True,True,True,False,101.99,95.82,167.04,31.72,2.77,15276.614166666666,14324.075,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,Samsung,UN65AU9000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,65.0,True,60.0,True,True,True,True,True,True,True,True,89.7,83.2,145.1,29.0,2.5,6243.166666666667,6324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,LG,OLED77C1PSA,ThinQ AI,True,False,True,True,True,True,True,True,True,False,True,False,False,77.0,True,120.0,False,False,True,True,True,False,True,False,102.3,99.3,172.3,26.9,5.53,22856.455,22481.71,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,LG,OLED65A1PSA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,65.0,True,60.0,True,False,False,True,True,False,True,True,89.1,83.0,144.9,27.0,4.69,8948.694166666666,8179.025,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,LG,OLED55CXPSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,True,False,55.0,True,120.0,True,False,True,True,True,True,True,False,73.8,70.6,122.8,25.1,46.9,8340.852857142858,6999.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,LG,OLED77CXPSA,ThinQ AI,True,False,True,True,True,True,True,True,True,False,True,False,False,77.0,True,120.0,True,False,True,False,True,False,True,False,102.3,99.3,172.3,26.9,5.5,19916.149166666666,18188.93,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,LG,82UP8050PSB,ThinQ AI,True,False,True,False,True,False,True,True,False,False,True,False,True,82.0,True,120.0,True,False,True,True,True,False,True,False,111.6,105.2,183.5,36.2,5.99,12665.075833333332,11874.05,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,Samsung,75Q70A,False,True,True,True,True,True,True,True,True,True,True,True,True,False,75.0,True,120.0,True,True,True,True,True,True,True,False,102.68,96.07,167.75,33.89,2.66,12650.986666666666,12476.98,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,Multilaser,TL032,False,True,False,True,False,True,True,False,False,False,False,False,False,True,50.0,True,60.0,False,False,True,False,True,True,True,True,False,False,126.0,False,False,2725.3108333333334,2469.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,LG,65NANO86SNA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,65.0,True,120.0,True,False,True,True,True,True,True,False,91.0,84.0,145.1,32.4,6.4,7052.9529999999995,6674.495,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,Samsung,65LS03A,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,86.89,83.19,145.68,26.09,2.49,8886.871666666666,8286.275,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,Toshiba,Tb001,False,True,False,False,False,True,True,True,False,False,False,False,False,True,65.0,True,60.0,True,False,True,False,True,False,True,True,False,False,144.0,False,False,5139.713333333333,4685.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,Samsung,QN65Q80AAGXZD,Q80,True,True,True,False,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,False,True,True,True,True,True,False,90.57,82.98,144.65,28.91,5.47,7456.166666666667,7443.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,Panasonic,TC-65GX500B,False,True,False,False,False,True,True,True,False,False,False,True,False,True,65.0,True,60.0,False,False,True,False,True,False,True,True,90.4,84.3,146.0,24.8,8.1,4903.410833333333,4499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,Samsung,QN55Q70TAGXZD,False,True,True,True,False,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,78.8,70.5,123.0,26.4,5.7,5449.0,5449.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,Samsung,QN55LS03TAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,75.3,70.6,123.5,21.3,4.5,5698.428333333333,5092.969999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,Samsung,LH50BETHVGGXZD,False,True,True,True,False,True,True,True,False,False,False,True,False,True,50.0,True,False,True,False,True,True,True,True,True,False,71.3,64.4,111.6,24.9,5.9,5638.934444444444,5847.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,Philips,65PUG6794,False,True,False,False,False,True,True,False,False,False,False,False,False,True,65.0,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,4245.900909090909,4278.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,LG,OLED65GXPSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,65.0,True,120.0,True,False,True,True,True,False,True,False,False,83.0,144.6,False,1.9,13173.990833333333,10694.505,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,Philco,PTV82K90AGIB,False,True,False,True,True,True,True,True,False,False,False,False,True,True,82.0,True,60.0,True,False,True,True,True,True,True,False,105.0,False,184.0,6.6,False,17709.73,19999.9,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,Samsung,QN43LS03TAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,43.0,True,60.0,True,True,True,True,True,True,True,False,60.2,55.5,96.6,21.3,4.5,4499.99,4499.99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,LG,86NANO75SPA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,86.0,True,60.0,True,False,True,True,False,True,True,False,False,False,False,False,False,16337.225,15900.064999999999,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,Philco,PTV86P50SNSG,False,True,False,True,True,True,True,True,False,False,False,True,False,True,86.0,True,60.0,False,False,True,True,True,False,True,False,False,116.0,193.0,False,7.5,17595.5075,17840.4,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,Samsung,QN55Q95TAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,79.4,70.5,122.7,23.5,3.4,9154.02,9149.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,Panasonic,55GX500B,False,True,False,False,False,True,True,False,False,False,False,False,False,True,55.0,True,60.0,False,False,True,False,True,True,True,True,False,False,False,False,False,3228.4,3286.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,Samsung,UN75TU7020GXZD,Crystal,True,True,True,True,True,True,False,False,False,False,True,False,True,75.0,True,60.0,True,False,True,False,True,False,True,False,104.3,95.8,167.3,33.9,5.9,7622.854166666667,7651.9400000000005,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,Samsung,QN85QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,85.0,True,120.0,True,True,True,True,True,True,True,False,114.35,108.25,189.22,34.0,2.72,24984.555,23499.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,Samsung,UN70TU7000GXZD,Crystal,True,True,True,True,True,True,True,False,False,False,True,True,True,70.0,True,60.0,True,True,True,True,True,True,True,False,95.9,87.4,157.2,33.9,5.9,6402.366666666667,5899.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,Philips,65PUG7625/78,False,True,False,True,True,True,True,True,False,False,True,True,True,True,65.0,True,60.0,True,False,True,False,True,True,True,True,90.65,83.7,144.63,30.56,False,4593.684166666667,4304.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,TCL,65P8M,False,True,False,False,True,True,True,True,True,True,True,True,True,True,65.0,True,60.0,True,False,True,True,True,True,True,True,89.7,84.0,145.6,26.4,7.4,4631.021,4776.65,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,120.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,LG,OLED83C1PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,83.0,True,120.0,True,False,True,True,True,True,True,False,False,106.2,185.1,False,5.5,39749.17333333333,35999.99,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,LG,65UN7310C,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,65.0,True,60.0,True,False,True,True,True,False,True,True,91.4,85.0,146.3,26.9,8.7,4749.0,4749.0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,Philco,PTV65Q20AGBLS,False,True,False,True,True,True,True,True,False,False,False,True,False,True,65.0,True,60.0,True,False,True,True,True,True,True,True,89.6,False,146.0,32.0,False,4599.9,4599.9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,Samsung,75MU6100,Série 6,True,True,False,False,True,True,True,False,False,False,True,False,True,75.0,True,60.0,False,True,True,False,True,True,True,True,105.2,97.1,168.8,38.4,6.6,11911.914,11653.19,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
